group,protein_heavy_atom_order,atom_index,rmsf_nm
CWLD_aq0_unweighted_density,1170,2266,0.382713
CWLD_aq0_unweighted_density,1171,2267,0.3936479
CWLD_aq0_unweighted_density,1172,2268,0.38023588
CWLD_aq0_unweighted_density,1173,2280,0.30278152
CWLD_aq0_unweighted_density,1174,2281,0.2593384
CWLD_aq0_unweighted_density,1175,2282,0.18772809
CWLD_aq0_unweighted_density,1176,2283,0.19323528
CWLD_aq0_unweighted_density,1177,2284,0.30989555
CWLD_aq0_unweighted_density,1178,2285,0.28835812
CWLD_aq0_unweighted_density,1179,2286,0.35060927
CWLD_aq0_unweighted_density,1180,2287,0.3543915
CWLD_aq0_unweighted_density,1181,2288,0.31023094
CWLD_aq0_unweighted_density,1182,2302,0.15819852
CWLD_aq0_unweighted_density,1183,2303,0.112654924
CWLD_aq0_unweighted_density,1184,2304,0.09321105
CWLD_aq0_unweighted_density,1185,2305,0.10667226
CWLD_aq0_unweighted_density,1186,2306,0.1623957
CWLD_aq0_unweighted_density,1187,2307,0.21097124
CWLD_aq0_unweighted_density,1188,2308,0.24498133
CWLD_aq0_unweighted_density,1189,2309,0.29556936
CWLD_aq0_unweighted_density,1190,2321,0.081040055
CWLD_aq0_unweighted_density,1191,2322,0.076451324
CWLD_aq0_unweighted_density,1192,2323,0.07218289
CWLD_aq0_unweighted_density,1193,2324,0.082588345
CWLD_aq0_unweighted_density,1194,2325,0.08463941
CWLD_aq0_unweighted_density,1195,2326,0.10107682
CWLD_aq0_unweighted_density,1196,2327,0.090683356
CWLD_aq0_unweighted_density,1197,2328,0.12594628
CWLD_aq0_unweighted_density,1198,2340,0.068986796
CWLD_aq0_unweighted_density,1199,2341,0.07178459
CWLD_aq0_unweighted_density,1200,2342,0.06619008
CWLD_aq0_unweighted_density,1201,2343,0.072924845
CWLD_aq0_unweighted_density,1202,2344,0.084201805
CWLD_aq0_unweighted_density,1203,2345,0.09340074
CWLD_aq0_unweighted_density,1204,2346,0.07377089
CWLD_aq0_unweighted_density,1205,2354,0.06572387
CWLD_aq0_unweighted_density,1206,2355,0.06802889
CWLD_aq0_unweighted_density,1207,2356,0.05733679
CWLD_aq0_unweighted_density,1208,2357,0.059935857
CWLD_aq0_unweighted_density,1209,2358,0.07587712
CWLD_aq0_unweighted_density,1210,2359,0.07768355
CWLD_aq0_unweighted_density,1211,2365,0.057156015
CWLD_aq0_unweighted_density,1212,2366,0.056471873
CWLD_aq0_unweighted_density,1213,2367,0.05224175
CWLD_aq0_unweighted_density,1214,2368,0.062117416
CWLD_aq0_unweighted_density,1215,2369,0.06543134
CWLD_aq0_unweighted_density,1216,2370,0.060245074
CWLD_aq0_unweighted_density,1217,2371,0.06731076
CWLD_aq0_unweighted_density,1218,2372,0.058093455
CWLD_aq0_unweighted_density,1219,2373,0.06326859
CWLD_aq0_unweighted_density,1220,2374,0.06542745
CWLD_aq0_unweighted_density,1221,2375,0.067259826
CWLD_aq0_unweighted_density,1222,2376,0.07209259
CWLD_aq0_unweighted_density,1223,2377,0.073585086
CWLD_aq0_unweighted_density,1224,2378,0.07659961
CWLD_aq0_unweighted_density,1225,2389,0.048472233
CWLD_aq0_unweighted_density,1226,2390,0.05236422
CWLD_aq0_unweighted_density,1227,2391,0.05168388
CWLD_aq0_unweighted_density,1228,2392,0.059448477
CWLD_aq0_unweighted_density,1229,2393,0.061876994
CWLD_aq0_unweighted_density,1230,2394,0.12146701
CWLD_aq0_unweighted_density,1231,2395,0.10460126
CWLD_aq0_unweighted_density,1232,2403,0.0513714
CWLD_aq0_unweighted_density,1233,2404,0.05332518
CWLD_aq0_unweighted_density,1234,2405,0.05419663
CWLD_aq0_unweighted_density,1235,2406,0.058707047
CWLD_aq0_unweighted_density,1236,2407,0.057200916
CWLD_aq0_unweighted_density,1237,2408,0.06636456
CWLD_aq0_unweighted_density,1238,2409,0.06419016
CWLD_aq0_unweighted_density,1239,2417,0.05287165
CWLD_aq0_unweighted_density,1240,2418,0.056174364
CWLD_aq0_unweighted_density,1241,2419,0.055406097
CWLD_aq0_unweighted_density,1242,2420,0.06243198
CWLD_aq0_unweighted_density,1243,2421,0.060722385
CWLD_aq0_unweighted_density,1244,2422,0.07189282
CWLD_aq0_unweighted_density,1245,2423,0.062747315
CWLD_aq0_unweighted_density,1246,2433,0.05266024
CWLD_aq0_unweighted_density,1247,2434,0.054563694
CWLD_aq0_unweighted_density,1248,2435,0.054028586
CWLD_aq0_unweighted_density,1249,2436,0.055805147
CWLD_aq0_unweighted_density,1250,2437,0.06049608
CWLD_aq0_unweighted_density,1251,2438,0.0789226
CWLD_aq0_unweighted_density,1252,2439,0.09292531
CWLD_aq0_unweighted_density,1253,2440,0.1244629
CWLD_aq0_unweighted_density,1254,2452,0.056663275
CWLD_aq0_unweighted_density,1255,2453,0.056455456
CWLD_aq0_unweighted_density,1256,2454,0.053070925
CWLD_aq0_unweighted_density,1257,2455,0.0544367
CWLD_aq0_unweighted_density,1258,2456,0.065619744
CWLD_aq0_unweighted_density,1259,2457,0.072543874
CWLD_aq0_unweighted_density,1260,2458,0.0865661
CWLD_aq0_unweighted_density,1261,2459,0.10176469
CWLD_aq0_unweighted_density,1262,2471,0.052464243
CWLD_aq0_unweighted_density,1263,2472,0.052377008
CWLD_aq0_unweighted_density,1264,2473,0.050961304
CWLD_aq0_unweighted_density,1265,2474,0.054117016
CWLD_aq0_unweighted_density,1266,2475,0.055264805
CWLD_aq0_unweighted_density,1267,2476,0.06496017
CWLD_aq0_unweighted_density,1268,2477,0.06106922
CWLD_aq0_unweighted_density,1269,2487,0.05036595
CWLD_aq0_unweighted_density,1270,2488,0.04972623
CWLD_aq0_unweighted_density,1271,2489,0.054037772
CWLD_aq0_unweighted_density,1272,2490,0.061558582
CWLD_aq0_unweighted_density,1273,2491,0.053537805
CWLD_aq0_unweighted_density,1274,2492,0.05808923
CWLD_aq0_unweighted_density,1275,2493,0.09561908
CWLD_aq0_unweighted_density,1276,2494,0.102415524
CWLD_aq0_unweighted_density,1277,2495,0.118818335
CWLD_aq0_unweighted_density,1278,2509,0.055368114
CWLD_aq0_unweighted_density,1279,2510,0.05736631
CWLD_aq0_unweighted_density,1280,2511,0.056152973
CWLD_aq0_unweighted_density,1281,2512,0.062669046
CWLD_aq0_unweighted_density,1282,2513,0.06320471
CWLD_aq0_unweighted_density,1283,2514,0.06553852
CWLD_aq0_unweighted_density,1284,2520,0.05338531
CWLD_aq0_unweighted_density,1285,2521,0.054462783
CWLD_aq0_unweighted_density,1286,2522,0.049684048
CWLD_aq0_unweighted_density,1287,2523,0.05924622
CWLD_aq0_unweighted_density,1288,2524,0.06156906
CWLD_aq0_unweighted_density,1289,2525,0.071874514
CWLD_aq0_unweighted_density,1290,2526,0.07618319
CWLD_aq0_unweighted_density,1291,2527,0.11819148
CWLD_aq0_unweighted_density,1292,2537,0.04430481
CWLD_aq0_unweighted_density,1293,2538,0.051652487
CWLD_aq0_unweighted_density,1294,2539,0.057474263
CWLD_aq0_unweighted_density,1295,2540,0.08387965
CWLD_aq0_unweighted_density,1296,2541,0.07485665
CWLD_aq0_unweighted_density,1297,2542,0.09684942
CWLD_aq0_unweighted_density,1298,2543,0.09121856
CWLD_aq0_unweighted_density,1299,2544,0.12468939
CWLD_aq0_unweighted_density,1300,2556,0.05924472
CWLD_aq0_unweighted_density,1301,2557,0.07904216
CWLD_aq0_unweighted_density,1302,2558,0.07211739
CWLD_aq0_unweighted_density,1303,2559,0.0962977
CWLD_aq0_unweighted_density,1304,2560,0.10259533
CWLD_aq0_unweighted_density,1305,2561,0.15219238
CWLD_aq0_unweighted_density,1306,2562,0.13225095
CWLD_aq0_unweighted_density,1307,2563,0.12181186
CWLD_aq0_unweighted_density,1308,2564,0.09961002
CWLD_aq0_unweighted_density,1309,2565,0.0901407
CWLD_aq0_unweighted_density,1310,2566,0.1319445
CWLD_aq0_unweighted_density,1311,2580,0.05868565
CWLD_aq0_unweighted_density,1312,2581,0.06847899
CWLD_aq0_unweighted_density,1313,2582,0.06677963
CWLD_aq0_unweighted_density,1314,2583,0.0840634
CWLD_aq0_unweighted_density,1315,2584,0.08278372
CWLD_aq0_unweighted_density,1316,2585,0.12236455
CWLD_aq0_unweighted_density,1317,2586,0.16440204
CWLD_aq0_unweighted_density,1318,2587,0.18966678
CWLD_aq0_unweighted_density,1319,2588,0.23683216
CWLD_aq0_unweighted_density,1320,2602,0.066482626
CWLD_aq0_unweighted_density,1321,2603,0.07435672
CWLD_aq0_unweighted_density,1322,2604,0.07950526
CWLD_aq0_unweighted_density,1323,2605,0.09635872
CWLD_aq0_unweighted_density,1324,2606,0.105003625
CWLD_aq0_unweighted_density,1325,2607,0.111431375
CWLD_aq0_unweighted_density,1326,2608,0.10531814
CWLD_aq0_unweighted_density,1327,2609,0.10867543
CWLD_aq0_unweighted_density,1328,2610,0.129128
CWLD_aq0_unweighted_density,1329,2611,0.16069335
CWLD_aq0_unweighted_density,1330,2612,0.13908479
CWLD_aq0_unweighted_density,1331,2626,0.07959768
CWLD_aq0_unweighted_density,1332,2627,0.08731395
CWLD_aq0_unweighted_density,1333,2628,0.0847235
CWLD_aq0_unweighted_density,1334,2629,0.10118875
CWLD_aq0_unweighted_density,1335,2630,0.095659986
CWLD_aq0_unweighted_density,1336,2631,0.10186565
CWLD_aq0_unweighted_density,1337,2637,0.0855935
CWLD_aq0_unweighted_density,1338,2638,0.08395106
CWLD_aq0_unweighted_density,1339,2639,0.07139314
CWLD_aq0_unweighted_density,1340,2640,0.07182913
CWLD_aq0_unweighted_density,1341,2641,0.09943324
CWLD_aq0_unweighted_density,1342,2642,0.07652224
CWLD_aq0_unweighted_density,1343,2643,0.08332842
CWLD_aq0_unweighted_density,1344,2644,0.07524229
CWLD_aq0_unweighted_density,1345,2645,0.07810208
CWLD_aq0_unweighted_density,1346,2646,0.06394952
CWLD_aq0_unweighted_density,1347,2647,0.058633585
CWLD_aq0_unweighted_density,1348,2657,0.07261474
CWLD_aq0_unweighted_density,1349,2658,0.06893845
CWLD_aq0_unweighted_density,1350,2659,0.09044966
CWLD_aq0_unweighted_density,1351,2660,0.14109784
CWLD_aq0_unweighted_density,1352,2664,0.08454215
CWLD_aq0_unweighted_density,1353,2665,0.12273942
CWLD_aq0_unweighted_density,1354,2666,0.105575055
CWLD_aq0_unweighted_density,1355,2667,0.11203587
CWLD_aq0_unweighted_density,1356,2668,0.17109676
CWLD_aq0_unweighted_density,1357,2669,0.2468702
CWLD_aq0_unweighted_density,1358,2670,0.34295666
CWLD_aq0_unweighted_density,1359,2671,0.25455666
CWLD_aq0_unweighted_density,1360,2678,0.099423945
CWLD_aq0_unweighted_density,1361,2679,0.08824744
CWLD_aq0_unweighted_density,1362,2680,0.09716678
CWLD_aq0_unweighted_density,1363,2681,0.15049964
CWLD_aq0_unweighted_density,1364,2682,0.10851438
CWLD_aq0_unweighted_density,1365,2683,0.12703405
CWLD_aq0_unweighted_density,1366,2684,0.11846031
CWLD_aq0_unweighted_density,1367,2692,0.091622375
CWLD_aq0_unweighted_density,1368,2693,0.10003978
CWLD_aq0_unweighted_density,1369,2694,0.10290552
CWLD_aq0_unweighted_density,1370,2695,0.12044846
CWLD_aq0_unweighted_density,1371,2696,0.11835251
CWLD_aq0_unweighted_density,1372,2697,0.12962022
CWLD_aq0_unweighted_density,1373,2698,0.15033965
CWLD_aq0_unweighted_density,1374,2699,0.14737058
CWLD_aq0_unweighted_density,1375,2700,0.17132041
CWLD_aq0_unweighted_density,1376,2701,0.17025997
CWLD_aq0_unweighted_density,1377,2702,0.17579146
CWLD_aq0_unweighted_density,1378,2703,0.12201044
CWLD_aq0p5_charge_weighted_density,0,0,0.5864271
CWLD_aq0p5_charge_weighted_density,1,1,0.50658303
CWLD_aq0p5_charge_weighted_density,2,2,0.4595928
CWLD_aq0p5_charge_weighted_density,3,3,0.46514565
CWLD_aq0p5_charge_weighted_density,4,4,0.4889827
CWLD_aq0p5_charge_weighted_density,5,12,0.42701906
CWLD_aq0p5_charge_weighted_density,6,13,0.38689426
CWLD_aq0p5_charge_weighted_density,7,14,0.3299537
CWLD_aq0p5_charge_weighted_density,8,15,0.31555244
CWLD_aq0p5_charge_weighted_density,9,16,0.38472596
CWLD_aq0p5_charge_weighted_density,10,17,0.44515613
CWLD_aq0p5_charge_weighted_density,11,18,0.5101171
CWLD_aq0p5_charge_weighted_density,12,19,0.44912744
CWLD_aq0p5_charge_weighted_density,13,24,0.31248185
CWLD_aq0p5_charge_weighted_density,14,25,0.26523605
CWLD_aq0p5_charge_weighted_density,15,26,0.22445756
CWLD_aq0p5_charge_weighted_density,16,27,0.23776667
CWLD_aq0p5_charge_weighted_density,17,28,0.2720823
CWLD_aq0p5_charge_weighted_density,18,29,0.2470595
CWLD_aq0p5_charge_weighted_density,19,30,0.27846268
CWLD_aq0p5_charge_weighted_density,20,31,0.31253228
CWLD_aq0p5_charge_weighted_density,21,32,0.29371658
CWLD_aq0p5_charge_weighted_density,22,41,0.19665255
CWLD_aq0p5_charge_weighted_density,23,42,0.1759069
CWLD_aq0p5_charge_weighted_density,24,43,0.16688628
CWLD_aq0p5_charge_weighted_density,25,44,0.1697282
CWLD_aq0p5_charge_weighted_density,26,45,0.19423513
CWLD_aq0p5_charge_weighted_density,27,46,0.21286938
CWLD_aq0p5_charge_weighted_density,28,47,0.26644012
CWLD_aq0p5_charge_weighted_density,29,48,0.2078188
CWLD_aq0p5_charge_weighted_density,30,60,0.16768365
CWLD_aq0p5_charge_weighted_density,31,61,0.16718346
CWLD_aq0p5_charge_weighted_density,32,62,0.15060161
CWLD_aq0p5_charge_weighted_density,33,63,0.14603153
CWLD_aq0p5_charge_weighted_density,34,64,0.20145097
CWLD_aq0p5_charge_weighted_density,35,65,0.22672892
CWLD_aq0p5_charge_weighted_density,36,66,0.22040881
CWLD_aq0p5_charge_weighted_density,37,74,0.1511152
CWLD_aq0p5_charge_weighted_density,38,75,0.14293492
CWLD_aq0p5_charge_weighted_density,39,76,0.13239123
CWLD_aq0p5_charge_weighted_density,40,77,0.12073328
CWLD_aq0p5_charge_weighted_density,41,78,0.15859786
CWLD_aq0p5_charge_weighted_density,42,79,0.19542685
CWLD_aq0p5_charge_weighted_density,43,80,0.2145875
CWLD_aq0p5_charge_weighted_density,44,81,0.2533557
CWLD_aq0p5_charge_weighted_density,45,82,0.24587864
CWLD_aq0p5_charge_weighted_density,46,89,0.14042982
CWLD_aq0p5_charge_weighted_density,47,90,0.13882045
CWLD_aq0p5_charge_weighted_density,48,91,0.12270842
CWLD_aq0p5_charge_weighted_density,49,92,0.11841472
CWLD_aq0p5_charge_weighted_density,50,93,0.15657005
CWLD_aq0p5_charge_weighted_density,51,94,0.1672391
CWLD_aq0p5_charge_weighted_density,52,95,0.17239733
CWLD_aq0p5_charge_weighted_density,53,96,0.20314866
CWLD_aq0p5_charge_weighted_density,54,97,0.22118673
CWLD_aq0p5_charge_weighted_density,55,104,0.12204814
CWLD_aq0p5_charge_weighted_density,56,105,0.11429121
CWLD_aq0p5_charge_weighted_density,57,106,0.09916949
CWLD_aq0p5_charge_weighted_density,58,107,0.09657057
CWLD_aq0p5_charge_weighted_density,59,108,0.12923767
CWLD_aq0p5_charge_weighted_density,60,109,0.14427295
CWLD_aq0p5_charge_weighted_density,61,110,0.16653405
CWLD_aq0p5_charge_weighted_density,62,111,0.17713471
CWLD_aq0p5_charge_weighted_density,63,112,0.20754457
CWLD_aq0p5_charge_weighted_density,64,121,0.09560672
CWLD_aq0p5_charge_weighted_density,65,122,0.08519454
CWLD_aq0p5_charge_weighted_density,66,123,0.08053385
CWLD_aq0p5_charge_weighted_density,67,124,0.077639535
CWLD_aq0p5_charge_weighted_density,68,125,0.09270532
CWLD_aq0p5_charge_weighted_density,69,126,0.10607178
CWLD_aq0p5_charge_weighted_density,70,127,0.09376339
CWLD_aq0p5_charge_weighted_density,71,128,0.124372646
CWLD_aq0p5_charge_weighted_density,72,140,0.09153352
CWLD_aq0p5_charge_weighted_density,73,141,0.09530186
CWLD_aq0p5_charge_weighted_density,74,142,0.09047829
CWLD_aq0p5_charge_weighted_density,75,143,0.09019686
CWLD_aq0p5_charge_weighted_density,76,144,0.113261946
CWLD_aq0p5_charge_weighted_density,77,150,0.09279837
CWLD_aq0p5_charge_weighted_density,78,151,0.092680916
CWLD_aq0p5_charge_weighted_density,79,152,0.07965305
CWLD_aq0p5_charge_weighted_density,80,153,0.078863405
CWLD_aq0p5_charge_weighted_density,81,154,0.10474307
CWLD_aq0p5_charge_weighted_density,82,155,0.10713477
CWLD_aq0p5_charge_weighted_density,83,156,0.10211571
CWLD_aq0p5_charge_weighted_density,84,157,0.17883311
CWLD_aq0p5_charge_weighted_density,85,158,0.08389855
CWLD_aq0p5_charge_weighted_density,86,165,0.075083755
CWLD_aq0p5_charge_weighted_density,87,166,0.06738146
CWLD_aq0p5_charge_weighted_density,88,167,0.063341
CWLD_aq0p5_charge_weighted_density,89,168,0.06080455
CWLD_aq0p5_charge_weighted_density,90,169,0.06606562
CWLD_aq0p5_charge_weighted_density,91,170,0.07317666
CWLD_aq0p5_charge_weighted_density,92,171,0.121177256
CWLD_aq0p5_charge_weighted_density,93,172,0.12636057
CWLD_aq0p5_charge_weighted_density,94,173,0.13358594
CWLD_aq0p5_charge_weighted_density,95,174,0.12806165
CWLD_aq0p5_charge_weighted_density,96,175,0.09590648
CWLD_aq0p5_charge_weighted_density,97,185,0.067051776
CWLD_aq0p5_charge_weighted_density,98,186,0.06778794
CWLD_aq0p5_charge_weighted_density,99,187,0.068107
CWLD_aq0p5_charge_weighted_density,100,188,0.06893831
CWLD_aq0p5_charge_weighted_density,101,189,0.076750875
CWLD_aq0p5_charge_weighted_density,102,190,0.087739065
CWLD_aq0p5_charge_weighted_density,103,191,0.12319212
CWLD_aq0p5_charge_weighted_density,104,192,0.1331553
CWLD_aq0p5_charge_weighted_density,105,193,0.15726908
CWLD_aq0p5_charge_weighted_density,106,207,0.073797464
CWLD_aq0p5_charge_weighted_density,107,208,0.07756004
CWLD_aq0p5_charge_weighted_density,108,209,0.07537303
CWLD_aq0p5_charge_weighted_density,109,210,0.07898462
CWLD_aq0p5_charge_weighted_density,110,211,0.0859488
CWLD_aq0p5_charge_weighted_density,111,212,0.13100605
CWLD_aq0p5_charge_weighted_density,112,213,0.11444646
CWLD_aq0p5_charge_weighted_density,113,214,0.16063513
CWLD_aq0p5_charge_weighted_density,114,215,0.1448147
CWLD_aq0p5_charge_weighted_density,115,222,0.07218438
CWLD_aq0p5_charge_weighted_density,116,223,0.071216516
CWLD_aq0p5_charge_weighted_density,117,224,0.06948349
CWLD_aq0p5_charge_weighted_density,118,225,0.07599483
CWLD_aq0p5_charge_weighted_density,119,226,0.07448171
CWLD_aq0p5_charge_weighted_density,120,232,0.064494796
CWLD_aq0p5_charge_weighted_density,121,233,0.06260008
CWLD_aq0p5_charge_weighted_density,122,234,0.06748217
CWLD_aq0p5_charge_weighted_density,123,235,0.07349302
CWLD_aq0p5_charge_weighted_density,124,236,0.060247436
CWLD_aq0p5_charge_weighted_density,125,237,0.05775255
CWLD_aq0p5_charge_weighted_density,126,238,0.051183574
CWLD_aq0p5_charge_weighted_density,127,239,0.07753774
CWLD_aq0p5_charge_weighted_density,128,240,0.05674766
CWLD_aq0p5_charge_weighted_density,129,241,0.0827234
CWLD_aq0p5_charge_weighted_density,130,242,0.068847395
CWLD_aq0p5_charge_weighted_density,131,252,0.0705728
CWLD_aq0p5_charge_weighted_density,132,253,0.075054355
CWLD_aq0p5_charge_weighted_density,133,254,0.0807017
CWLD_aq0p5_charge_weighted_density,134,255,0.09262033
CWLD_aq0p5_charge_weighted_density,135,256,0.08244124
CWLD_aq0p5_charge_weighted_density,136,257,0.14112821
CWLD_aq0p5_charge_weighted_density,137,263,0.08025495
CWLD_aq0p5_charge_weighted_density,138,264,0.08505024
CWLD_aq0p5_charge_weighted_density,139,265,0.0772753
CWLD_aq0p5_charge_weighted_density,140,266,0.08492246
CWLD_aq0p5_charge_weighted_density,141,267,0.098167405
CWLD_aq0p5_charge_weighted_density,142,268,0.109830685
CWLD_aq0p5_charge_weighted_density,143,269,0.17382385
CWLD_aq0p5_charge_weighted_density,144,270,0.15743974
CWLD_aq0p5_charge_weighted_density,145,282,0.06984175
CWLD_aq0p5_charge_weighted_density,146,283,0.065759584
CWLD_aq0p5_charge_weighted_density,147,284,0.063459225
CWLD_aq0p5_charge_weighted_density,148,285,0.068985224
CWLD_aq0p5_charge_weighted_density,149,286,0.06724345
CWLD_aq0p5_charge_weighted_density,150,287,0.07500986
CWLD_aq0p5_charge_weighted_density,151,288,0.11490723
CWLD_aq0p5_charge_weighted_density,152,289,0.07032042
CWLD_aq0p5_charge_weighted_density,153,290,0.122891285
CWLD_aq0p5_charge_weighted_density,154,291,0.08091898
CWLD_aq0p5_charge_weighted_density,155,292,0.09420407
CWLD_aq0p5_charge_weighted_density,156,302,0.06889933
CWLD_aq0p5_charge_weighted_density,157,303,0.07312347
CWLD_aq0p5_charge_weighted_density,158,304,0.08431909
CWLD_aq0p5_charge_weighted_density,159,305,0.10061606
CWLD_aq0p5_charge_weighted_density,160,306,0.077058546
CWLD_aq0p5_charge_weighted_density,161,307,0.08783203
CWLD_aq0p5_charge_weighted_density,162,308,0.09935255
CWLD_aq0p5_charge_weighted_density,163,309,0.092754215
CWLD_aq0p5_charge_weighted_density,164,314,0.08301607
CWLD_aq0p5_charge_weighted_density,165,315,0.09858556
CWLD_aq0p5_charge_weighted_density,166,316,0.109903045
CWLD_aq0p5_charge_weighted_density,167,317,0.1263278
CWLD_aq0p5_charge_weighted_density,168,318,0.10121831
CWLD_aq0p5_charge_weighted_density,169,319,0.124620706
CWLD_aq0p5_charge_weighted_density,170,320,0.18938953
CWLD_aq0p5_charge_weighted_density,171,321,0.20844245
CWLD_aq0p5_charge_weighted_density,172,322,0.23761263
CWLD_aq0p5_charge_weighted_density,173,336,0.106151715
CWLD_aq0p5_charge_weighted_density,174,337,0.12044375
CWLD_aq0p5_charge_weighted_density,175,338,0.12426022
CWLD_aq0p5_charge_weighted_density,176,339,0.1433433
CWLD_aq0p5_charge_weighted_density,177,340,0.12612984
CWLD_aq0p5_charge_weighted_density,178,341,0.12359971
CWLD_aq0p5_charge_weighted_density,179,342,0.15433532
CWLD_aq0p5_charge_weighted_density,180,343,0.112376
CWLD_aq0p5_charge_weighted_density,181,348,0.111650966
CWLD_aq0p5_charge_weighted_density,182,349,0.116905466
CWLD_aq0p5_charge_weighted_density,183,350,0.1152542
CWLD_aq0p5_charge_weighted_density,184,351,0.12767443
CWLD_aq0p5_charge_weighted_density,185,355,0.10817401
CWLD_aq0p5_charge_weighted_density,186,356,0.10902545
